ID,X0,X1,X2,X3
1,0.743935210782,0.706380597912,0.368377965621,0.720204356344
1,0.60916531181,0.673116982627,0.718604178048,0.878865176793
1,0.653368808847,1.14547654401,0.849398308283,0.896528267372
1,0.97680058672,1.01493848232,0.864402493332,0.678730745758
1,1.13404106137,1.13455105973,1.01197057191,1.07283654381
1,0.754798424359,0.805498904956,1.17222343231,0.79989675508
1,0.688526646517,0.823271847704,0.688014469823,1.30871300323
1,0.984523634866,0.792653825772,1.13960073779,0.977943151105
1,0.936145616472,0.91508316827,0.847988734924,0.747710631227
1,0.621831356242,0.831872054841,0.999106037135,0.878003288862
4,0.676813436102,0.813563584068,0.579817330107,0.532465309488
4,0.863776595135,0.699895759556,0.422688796993,1.15254188847
4,0.765496353693,0.587554046896,0.528536404866,0.942532141183
4,1.0036824239,0.812057314575,0.675003922363,0.894571698994
4,1.01537784207,0.85912319814,0.706247978471,1.06270733467
4,1.11100508262,0.553127540179,0.756996373672,0.984993900294
4,0.530617725649,0.741962657435,0.44108562074,1.0181999907
4,0.871311515693,0.783017299415,0.571969870768,0.985020216576
4,0.935317615388,1.10515370922,0.784105010543,1.0565348829
4,0.951492944796,0.949756072777,0.725933380864,1.16829948049
5,0.684368712507,0.632847663151,0.775164384152,0.571406645283
5,0.921779565978,1.20445924653,0.632363749568,0.656890507132
5,0.848970135786,0.776714778578,0.752004838514,0.974201949148
5,0.87942351705,0.7556596148,0.834514949892,0.683546560899
5,1.10141304032,1.0301416594,0.546692064413,1.02179944029
5,0.637408670368,0.843070520877,0.712892060776,0.658768409968
5,1.14229081637,0.630142076847,0.406177310742,0.771072231375
5,0.950922778299,0.783856602111,1.12427273526,1.00814571375
5,1.16909567858,0.887501501463,0.738072288422,1.22049732781
5,0.974418392836,0.578937264771,1.01395262533,1.01312060219
10,0.911949516671,0.679957304429,0.929248390187,0.913592908252
10,1.23613921167,0.86528222307,0.631532390607,0.816711081499
10,1.00740592377,1.08078371534,0.758037216136,0.97951571856
10,0.930875398102,0.930014952956,0.403513506028,0.767476367969
10,0.94128606223,1.0437159503,0.636940336864,0.948619848912
10,1.2575492501,0.808088206122,0.843057322623,0.78263905746
10,0.785940814947,0.698511316836,0.741810968454,0.98005335451
10,0.970619156294,0.811787626377,1.07815824792,0.713058826667
10,0.924655934903,1.14258505155,0.680395409719,1.07389060857
10,0.92408585429,0.962198315201,0.723397924666,0.635043237471
11,0.583931830486,0.306790684592,0.556155511872,0.605424283274
11,0.566676217043,0.475563625527,0.631340554605,0.680298740149
11,0.852168465711,0.596979711735,0.922593638063,1.27975099062
11,0.977138100466,0.873642297924,0.569733271857,1.19559425646
11,0.868841187029,1.03219647594,0.838976716198,0.966696667646
11,1.20503905533,0.769009692038,1.1203579862,1.0073749651
11,0.714536644509,0.804163794692,0.806435639852,0.679399602237
11,0.835016581163,0.773826403944,0.597093995992,0.523054759446
11,1.03542158023,1.04096185035,0.716727126157,0.922694729529
11,0.892774332369,1.1122399537,1.03232430366,0.722783969489
12,1.07432269206,0.538195206962,0.44553057049,0.780854414672
12,0.631456200059,0.695823870752,0.699200892763,1.00968072994
12,1.09005366357,0.91795052591,0.693107342423,0.909379286769
12,1.05937901051,0.818351646149,0.70856956743,0.930108783501
12,0.947774581753,0.834944401802,0.422814949279,1.10087967539
12,0.88228075407,0.912607803172,0.528683399411,0.809070391182
12,0.997530315849,0.67570067701,0.67371433687,0.948272223643
12,0.924449927159,0.999344084862,0.467245966268,0.857835089092
12,0.459074699905,0.64618995919,0.799766276809,0.947999034874
12,1.00609796972,0.93397167047,0.895969550501,0.631913676514
13,0.755466870031,0.636217714655,0.354312050841,0.663564658433
13,0.604779727002,1.06436240834,0.818464249275,0.864136243489
13,0.829932930371,0.770829203731,0.837300680403,0.939459458459
13,1.1951867321,0.701615009346,0.643822863581,0.790523285522
13,0.532861003512,1.38738304977,0.642043062763,1.05807256179
13,1.09012532282,1.03844150705,0.642752053515,1.06569602251
13,1.2408973036,0.90726202436,0.776411252124,0.943652589203
13,0.974014930929,0.793886805792,0.840633171224,0.714369584333
13,1.1455347948,0.897453649969,0.640080086937,0.382546887435
13,1.33120068247,0.868143243777,1.16692684885,0.83708405918
14,0.849772050691,0.360282853352,0.473061505744,0.842724430434
14,0.936791042491,0.91533235262,0.624718817787,1.2413576979
14,0.817335787373,0.781002919598,0.513356785338,0.614902607065
14,0.532727429561,0.636707556426,0.918751057853,0.707533927915
14,0.781348406809,0.809728078583,0.563041691471,0.733915030925
14,0.792926811078,0.485944244411,0.831129016985,0.837820309032
14,0.912994349971,0.884271034572,0.503633845059,0.805722832425
14,0.898149268284,0.946946300856,0.692000361532,0.899345071047
14,0.821270903511,0.557059419728,0.475432835536,0.776371890593
14,0.89419184734,0.616204852862,0.233121332706,1.06979771631
15,0.622425374612,0.279885132087,0.348527905951,0.545412477722
15,0.861782375931,0.754171145176,0.613018243372,0.920809528294
15,1.0383197013,0.973128472243,1.02157973761,0.968779235038
15,0.726641024796,1.10680311717,0.635759874556,0.650689572753
15,0.95898352111,1.00407692158,0.513036534745,0.688043485883
15,0.552587223853,0.717230305187,0.559136923394,0.814324326725
15,0.625437641814,0.560691298327,0.472073739913,1.03982618786
15,0.6307690801,0.969585760903,0.852640478476,0.809879289421
15,0.904043277918,1.07719816168,0.79289626796,0.828381827108
15,1.35327024423,0.890033829009,0.800512169965,1.12878311768
16,0.766801514819,0.468126323873,0.847036434625,0.793826742881
16,1.0313048181,0.481285082916,0.891374902149,0.979137325479
16,0.934835710836,0.974087030439,0.935055872261,1.34347153588
16,0.750257762656,0.673609586686,0.665516636336,0.960645165511
16,1.01887635426,0.640594385675,0.662535114429,0.784560569638
16,1.08807643519,0.309876561984,0.739904079587,0.95827350228
16,0.581067257872,0.557271027464,0.333264782058,0.920370930293
16,0.71125036542,0.61844995296,0.907784578048,0.685752791196
16,0.884180713338,1.00242863162,0.580803424926,0.96294773298
16,0.676550801653,0.954347433844,0.595415930562,0.937718811099
17,0.643781436288,0.722928870284,0.537306490902,0.713022799251
17,1.0850560457,0.853972215862,1.04792624943,0.802796185231
17,0.855441634681,0.826524287345,0.911068342115,1.03016172956
17,0.836861091193,0.918408551356,0.52533662894,0.897040498701
17,1.35516352944,1.24116927391,0.638067547351,1.00344864722
17,1.00149988484,0.936793480261,0.816919372325,1.01751492051
17,0.832645941201,0.702571038353,0.918642826333,1.06275492068
17,0.744329189978,0.556377456766,0.9444261192,0.469887013705
17,0.568236832741,0.87171050068,0.585260974181,1.03726692729
17,0.713428909501,0.975450000345,0.572626011055,1.07177771886
21,0.498379386139,0.7032969838,0.547988040509,0.442296707308
21,0.433656120137,0.71739278299,0.971179498822,0.901166774008
21,0.927595744403,0.613814292776,0.972295900668,0.925305928593
21,0.788318215728,0.77273592187,0.596794985318,1.39853730474
21,1.05106421517,0.517719446809,0.827041810632,0.757208780878
21,0.82003630275,0.933401894422,0.876087643488,0.944499777641
21,0.752507013347,0.736493062313,0.629647263465,0.833527990118
21,1.08735788053,0.745977807344,0.771854952357,0.602582521006
21,1.2004157322,0.882842814915,0.812764727361,1.14844336458
21,1.18953000234,0.978692220111,1.02946960347,0.884397578119
22,0.826571210318,0.828417973932,0.506123814661,0.867830676427
22,1.29784341332,0.925330440187,0.444443118376,0.958632102666
22,0.526424913291,0.5808978875,0.036745147985,0.795209694576
22,0.919030876197,0.851840322934,0.485832926231,0.675615972088
22,0.797316860023,0.882188250205,0.577872253962,1.01136213563
22,1.16283385481,0.618513718654,0.664142845178,0.95033894168
22,0.743373120131,0.678362199528,0.858493793514,0.984832723911
22,0.703282100541,0.860388369133,0.824793059772,1.16469331782
22,0.437678326553,0.793168968609,0.627742425685,1.13115195715
22,0.884615304234,0.769528353553,0.654428624437,1.05577337936
23,0.670611319175,0.540699832639,0.267502332389,0.874819989976
23,0.704922765109,0.669698687068,0.61348552786,0.632858079083
23,0.750227164951,0.728211492596,0.793006286236,0.783920795304
23,1.02257797972,0.745914979972,0.823121761516,0.780493247837
23,1.14575752472,1.12345277034,0.809189240039,1.03762133033
23,1.02101856536,0.762474484458,1.00908938494,0.759553796692
23,0.990297439189,0.596158778521,0.909833634655,1.10172820453
23,0.447458612964,0.721110517391,0.436022296058,1.02801035973
23,0.679640816655,0.813149339162,0.363274891671,1.01733685151
23,0.798057559007,0.89837644748,0.778366296439,0.66284746462
26,0.858031080849,0.4093496749,0.234140109662,0.607442648181
26,1.2034424904,0.646071484926,1.07636670801,0.778659135968
26,0.561305640956,1.01690269418,0.357806966419,1.05969939951
26,1.14726980101,0.78940593937,0.854791422907,0.997673136231
26,1.34330386152,0.512318998662,0.622711197679,1.03274584441
26,0.917979194697,0.776526892642,0.563382245701,0.668886551063
26,0.866767021033,0.774842998028,0.546044990477,0.451474804211
26,0.987621255473,0.672494322815,0.613690652823,0.93006053574
26,0.742875006156,0.71599730254,0.81255871142,1.10381810691
26,0.816003143139,0.863685774386,0.600730400492,0.654898958672
27,0.876265768022,0.684308359306,0.0469906992587,0.641879447661
27,0.629312340904,0.629879163537,0.341781467061,0.235221244523
27,0.308376927698,0.775914605293,0.993097149115,0.727053051519
27,0.899642412199,0.946976050522,0.828467027327,0.943894801166
27,0.53644551815,0.623988822895,1.01442435553,0.735190563832
27,0.851092542419,0.80218492555,0.911655655415,0.7254553478
27,0.684281348948,0.63848706823,0.533744236104,0.950528571828
27,0.566825710112,0.631102659062,1.01484641888,0.635380378225
27,1.00908938593,0.448857120822,0.863506156743,0.996067157012
27,0.48340088704,1.08782981441,0.629090294641,0.821149082444
29,0.667060386309,1.02210054676,0.744182819025,0.519639049861
29,0.661338526578,0.912703587914,0.509089287392,1.03519973303
29,1.13581227854,0.456805117376,1.42712923947,0.893465566363
29,1.11845345458,0.648035171599,0.803976084226,1.070780696
29,1.14651967418,0.665301293992,0.775172401787,1.0098568715
