ID,X0,X1,X2
0,0.602580968271,0.442288609781,0.974752699448
0,0.428009261776,0.75641712733,1.20808402941
0,0.483375665706,1.0831783383,0.895526763837
0,0.354078113376,0.806249632194,0.625292844265
0,0.650983745072,0.433663802298,0.53930798184
0,0.314646088059,0.369737132728,0.624082988347
0,0.694550752646,0.383645497627,0.817025232719
0,0.508433180676,0.549886554187,1.06692664886
0,0.337639710428,1.04771699004,1.03853768634
0,0.655295552946,0.711542734228,0.984488877668
1,0.719262464406,0.70440313696,0.681755784022
1,0.521707796712,1.0423363648,0.764320707469
1,0.941703790081,0.671294570018,0.721130845433
1,0.80316782784,0.788123297754,0.73699674625
1,0.966824014211,0.793779830602,0.918686347958
1,0.788769547522,0.884454033674,0.76575414281
1,0.634886189601,0.141218009439,0.24946660003
1,0.75137649506,0.490395275817,0.798412103855
1,1.03257892703,0.388902152018,0.813320988196
1,0.895385037527,0.736544079024,0.704509362853
2,0.30504310877,0.297844376061,0.671292490146
2,0.349776040554,0.66389637683,0.852237893316
2,0.0181980759469,0.74257230903,0.872844188887
2,0.298197609999,0.690318620622,0.479110914295
2,0.96791317713,0.707295892178,0.773645226286
2,0.571576859191,0.666100442224,1.0551045664
2,0.282839029966,0.279331123773,0.695415509635
2,0.209250004228,0.690175325897,0.982601147071
2,0.567446951126,1.10568959908,0.968930732342
2,0.379470704003,0.539107905097,0.454049909947
8,0.710600903941,0.669363050788,0.816191256297
8,0.232066720205,0.46459048594,0.757851124562
8,0.787562461954,0.286866715986,1.04143805304
8,0.235057563757,0.562298507234,0.910403274172
8,0.630194541209,0.80312337994,0.94247504599
8,0.132586604062,0.948541136476,0.480796057054
8,0.560342920109,0.592635244055,0.700698018704
8,0.584778600672,0.643989448198,0.655638259407
8,1.0213761254,0.738936109114,0.997906362211
8,0.384551395777,0.404953610665,1.17505105113
9,0.739398132981,0.373879159604,0.529416840086
9,0.337600218444,0.949464374504,0.725324549724
9,0.922210808405,0.767598608901,0.767433889533
9,0.654565655846,0.705272586433,0.683216773569
9,0.477389159031,0.805823760816,0.888024111304
9,0.495762429557,0.681432678426,1.18432663029
9,0.61886534305,0.502979425852,0.752447877644
9,0.954830389099,0.382777093331,1.09975476139
9,0.380715698979,0.350990890148,0.87929159808
9,0.664314351477,0.633197673502,0.747138709285
11,0.551768668679,0.75367958909,0.344856299373
11,0.447760463674,0.501583732905,0.809140057687
11,1.02419474918,0.703011555671,0.651496698321
11,0.540180412994,0.898929592702,1.0085019645
11,0.705411840372,0.855780089077,0.837893966106
11,0.790998436602,0.646488618288,1.01957895604
11,0.620965475759,0.462599104599,0.966827664795
11,0.825394594689,0.89514914944,0.514814239162
11,0.349763730668,0.876179880599,0.791675501926
11,0.573435623437,0.232579412126,0.817772806398
12,0.121636141428,0.688897893077,1.0494331546
12,0.545692753329,0.520186792777,0.997349141232
12,0.460059244234,0.256967812212,0.845125982775
12,0.346400848427,0.433631959799,0.716331878378
12,0.632323992805,0.541707409692,0.904215539228
12,0.277963171383,0.812637232237,0.584307484734
12,0.873747456696,0.595056745601,1.0369747955
12,0.724888136778,0.727043509624,1.21984136632
12,0.225453404024,0.701739277786,1.10933112733
12,0.689960861742,0.448033283384,0.704356408002
13,0.497743638617,0.302890798409,0.377517249393
13,0.848141428445,0.657604850376,0.483450599911
13,0.469751987048,0.930588393253,0.69678498889
13,0.749700936486,1.02688678096,0.745490881184
13,0.925411978309,0.421128071203,0.540798889559
13,0.698291051678,1.06507695128,0.503391953609
13,0.907972308351,0.690540275189,0.725731514065
13,0.674827717216,0.550839257592,0.867104592258
13,0.814947836326,0.841603973561,0.927253975313
13,0.683334546538,0.649549123834,0.743516249672
15,0.108885177098,0.642660858565,0.67321865232
15,0.471908324928,0.607434977848,0.668446012359
15,0.599579163562,0.435446388945,0.450860750311
15,0.44244045697,0.646943836327,0.534924518961
15,0.283313113265,0.761706722551,0.627252543462
15,0.60857198173,0.627815850441,0.702998473609
15,0.685130265422,1.01613007242,0.477904023165
15,0.52947188498,0.732592336462,0.743908463908
15,0.855711906128,1.03143792402,0.854034764418
15,0.871069895491,0.75152386207,0.586650674998
16,0.288221035977,0.83739929884,0.646309826203
16,0.3754985047,0.771568897654,0.530358775434
16,0.0141430810849,0.375031588603,0.891723651799
16,0.671540633354,0.531516412826,1.03756617662
16,0.490906265306,0.618450406127,1.21297027812
16,0.714296062456,0.787187532953,0.886783213581
16,0.701609857334,0.60996376861,1.10158448831
16,0.241410145374,0.501445401873,1.07809518194
16,0.371654836427,0.194026587457,0.779534625521
16,0.903447843982,0.483540003594,1.01942370615
17,0.433898321294,0.67516859344,0.579933395661
17,0.294679015073,0.413714468473,1.16730818007
17,0.538555034508,0.842535958471,0.801012641882
17,0.634165001256,0.886164414481,0.945373851679
17,0.622370236772,0.788656503638,1.13339867456
