ID,X0,X1,X2,X3,X4
0,0.991697632263,-0.729631748564,0.713823905804,0.652169908537,0.861839678681
0,-0.892232028621,-0.0750851301016,0.858246323308,0.57034466808,-0.535628153252
0,0.932455960648,-0.860359819969,-0.818363076737,-0.710824247077,-0.93275523196
0,-0.552411962393,0.136799371835,0.943320242162,0.0121860027113,-0.445161774915
0,0.522732554044,-0.191460635969,-0.959108364278,-0.775632700917,-0.802557967705
0,0.734623126059,0.61572153317,0.920041666836,0.913647728329,0.744871421589
0,-0.886981961875,-0.360329881787,-0.682133932716,-0.991892799167,0.10694263549
0,-0.993391847871,-0.89054815198,0.316677787842,-0.00187662565588,0.444978648872
0,0.0621360532686,0.103297136475,0.997044765218,-0.960074360882,0.698525257274
0,0.96418359811,-0.146073646835,-0.138398989519,-0.949291674397,0.579650205969
1,0.987795225302,-0.851298378111,0.890545341582,0.562140747389,-0.908002806215
1,-0.689113832408,-0.498045833099,-0.269126947908,-0.878505650991,-0.059910535993
1,-0.883423873041,-0.9829535817,-0.0769671665738,-0.492783841205,0.0688082266148
1,0.130230073647,-0.875351509205,0.0597129256985,-0.557329628559,0.96565826991
1,-0.725177326494,-0.783880564096,0.985163503129,0.841303105278,0.97775245938
1,-0.824848866409,-0.432012134549,0.774659977951,-0.892740564829,0.971404388954
1,0.261718508757,-0.885350879919,-0.503875641456,0.0297930141861,0.980328914687
1,-0.992610873444,-0.0986526694527,0.739429925221,0.344694940485,0.996914835217
1,-0.816761115836,-0.0687232326221,0.753494905581,-0.823942916879,0.630481678836
1,0.913844878015,-0.987505589852,0.98099678272,-0.936017270556,0.88424107146
2,0.433238895938,-0.99730985053,0.503287785669,0.266717012491,0.470678591548
2,-0.58700832281,-0.956959066611,0.411745213366,0.790417268175,-0.0939966845862
2,-0.964279963908,0.633763081243,0.373247522135,0.772484100869,0.150399360829
2,0.627416033706,0.234587565921,-0.0935812769538,0.262967946541,-0.998582423231
2,-0.0894377877952,-0.521329217149,0.304636014803,0.555044036652,-0.810597923637
2,-0.78625579848,-0.866485388738,0.559888090718,-0.916421410662,-0.881311401007
2,0.249297707121,0.865618829432,0.989098103556,0.571613119309,0.989819732804
2,-0.0888003699642,0.587230513801,-0.816168730547,-0.358752721747,-0.754660700593
2,0.946193525688,0.835863730398,-0.635732851079,0.702317301448,0.141867850049
2,0.498243126185,0.98382170498,-0.795370035432,0.580375794879,0.297679079119
3,-0.724849054802,0.98793600665,-0.90940954205,0.125422555135,-0.411595674937
3,-0.209460093717,-0.350570221307,0.0137176923685,-0.828193822655,-0.985326880946
3,-0.626042092087,-0.976139047296,-0.7402621352,-0.857706275944,-0.496896252233
3,-0.828257439766,-0.851176992065,0.985445997399,0.0301031189125,0.991626859774
3,-0.689663866378,-0.80310288426,0.89798132877,0.482582542842,0.958796526716
3,-0.995105563943,0.935395208659,-0.344049598294,0.0169798452324,0.983457307775
