ID,X0,X1,X2,X3
0,0.110644303792,3.07604066133,1.2479393312,1.27019295453
0,4.1055861347,0.965328605954,2.8950898457,2.976472668
0,4.60383629558,6.05234415763,6.53087886279,5.18213398506
0,11.9909658769,10.129251136,13.5399344262,11.9627442346
0,21.6324472934,23.6142360676,25.6689659769,25.9621848643
0,47.9631668553,47.004251393,51.0650409541,51.832592094
0,99.07655155,98.1388401678,102.780857829,103.422673717
0,203.759538765,201.233779307,204.901157155,206.113028149
0,407.201788275,408.909040981,411.196257699,409.763212981
0,818.847092814,817.85345278,821.199944157,820.101018263
1,-0.617541661951,-1.77531195003,2.34711985291,0.147155064765
1,-0.71251937938,0.92749769078,1.7136143062,1.07829955721
1,0.522298223704,3.3115347482,0.531234233999,2.35736877431
1,3.51423003736,4.48103024968,2.37767810476,2.00585451287
1,6.90885404032,4.88887758748,5.94316149207,8.62406021783
1,13.7674283904,14.2331517563,12.4976344283,14.424028801
1,26.8198760985,28.0655351766,27.066012964,27.6594104819
1,56.2526551412,56.4267153249,54.7762237469,54.9521334716
1,110.798653607,111.063908304,111.614159471,112.229026873
1,223.196175596,225.05647981,224.929205888,220.942814808
3,-1.31062777987,-2.40003596598,-1.68366608976,-0.945460612664
3,-3.80281557791,-3.16429715978,-3.74277033726,-3.28347072479
3,-4.7071358934,-8.15030440643,-7.10752605111,-8.58025194598
3,-15.0399037979,-13.7922834638,-14.0915718892,-13.8637647494
3,-28.9434370984,-28.3203998757,-29.1081231059,-30.1282946917
3,-57.4670806503,-59.9261289697,-58.9235148942,-58.2280608987
3,-117.342474011,-116.10761108,-116.74558071,-119.158861514
3,-234.488507629,-235.451985659,-234.65178707,-234.167691337
3,-469.574566703,-467.40586486,-468.872173993,-468.289563686
3,-937.765240284,-936.008209493,-938.690318073,-937.184527024
4,-0.875540384094,-0.474401679605,-1.33986633691,-1.80126759353
4,-1.653596545,-4.08794246169,-4.12637224997,-3.03270774052
4,-8.08711246541,-5.20415636851,-6.48363832651,-9.26558565185
4,-14.7205729377,-17.1093246077,-17.2259515083,-17.5223826685
4,-34.9264041556,-33.4341750341,-35.567352311,-34.0612362494
4,-66.8668276457,-70.0163587904,-69.4144814265,-71.7670875246
4,-140.964719062,-137.694677261,-141.365773349,-141.064767875
4,-279.109353252,-281.965249885,-282.686331503,-283.331803053
4,-565.072131093,-561.036222442,-567.066358576,-565.708473215
4,-1128.54093144,-1131.36820267,-1132.28668961,-1132.96136945
5,-1.10755896056,0.0179038593246,-0.0842238549757,3.15672738866
5,0.301318104869,1.7550712837,0.936350254788,2.8306683698
5,1.69177113022,3.35157284472,1.73353948629,1.81271400462
5,4.77652189791,5.18653476106,4.19487333063,3.00004642051
5,7.55535610413,8.66708098052,8.19651022396,7.97218606418
5,16.9683630948,17.4517108291,16.454239176,17.5142490151
5,35.0795861252,34.1949475493,33.6776129044,33.3689660721
5,66.564586088,67.6120313888,68.1506665718,66.7279799303
5,134.492490376,134.078757885,135.572372667,133.120931653
5,267.039554624,267.115053949,268.665442459,268.700991015
6,1.53860877446,1.94614937656,1.18764195076,0.544855324618
6,2.47353978755,2.95071901025,3.55159041166,3.10895792438
6,5.82328872331,7.12634721118,7.46483765566,5.74756960862
6,12.1703256605,11.3916654156,15.0657174033,12.7352234119
6,24.7241847926,25.7554906712,25.6035497164,28.2647572721
6,53.6714006088,52.105003741,53.8742132823,53.3960275576
6,107.917175799,107.686596642,108.506892918,107.76758874
6,216.161731674,213.583803425,215.930998662,217.168976503
6,430.771327229,432.340747829,432.335160977,433.075538104
6,865.696496428,862.904510551,864.696164507,865.563826392
