ID,X0,X1,X2,X3,X4
0,0.585132974134,0.193765245465,0.339904588808,0.41314695273,0.121922270476
0,0.698327598014,0.585821169431,0.381962832938,0.81414107539,0.888498079659
0,0.651824113697,0.834755580005,1.01227541147,0.976063409943,1.41215105431
0,0.851901782823,0.884971697661,1.26138782654,0.981368618881,0.595133469145
0,0.961560711478,0.919946976393,0.707977459835,0.864733689001,0.589163076448
0,1.04246008196,0.793711045475,1.12577859393,0.646565365928,0.806500443366
0,1.40756532799,1.02786827603,1.015231019,0.718243237842,0.893065195561
0,1.28244634243,1.12064543458,0.980519736387,0.933942690319,1.02184798337
0,0.992288779521,1.08750121412,1.00013469647,0.928870662919,0.958644264471
0,0.588726885831,1.58639689157,0.761844905683,1.12345412907,0.96261430076
1,0.742286393841,0.598617927269,0.804505920794,0.490861598877,0.390963339639
1,1.1402908465,0.533506074463,0.966838174951,0.873964250021,0.838984399575
1,1.22219148605,0.610541830389,0.667955567756,0.608176376521,0.908124873695
1,0.908710655287,0.691421711557,0.947647936837,1.02402078105,1.11760153678
1,0.613901013875,0.813195261545,1.12595212388,0.948995830802,0.87149948809
1,1.04852760513,0.902245192469,0.870803832161,1.08224714106,1.17652614296
1,1.07686671909,1.01871751872,0.92634086322,0.897771240945,1.01458933991
1,1.13700821592,1.2824693244,1.3405887919,1.07749808941,0.734980769283
1,0.926502342168,1.02813800737,0.845351319433,0.789296994382,0.987179959224
1,0.746830612536,0.320351802324,1.30121204704,0.754535134459,1.10339699894
2,0.589209417723,0.479299755502,0.668404717206,0.760087672828,0.344109006367
2,1.10085168367,0.674321752035,0.810074899203,0.734591100295,0.920673432017
2,0.82588672875,0.848660273937,0.863896959979,0.842598245283,0.691663721369
2,0.933650051644,0.943674517257,1.11283673507,1.32774625577,1.01371449455
2,0.849411848592,0.968127666885,1.29482115535,0.875176081953,1.21238874696
2,0.96088216421,0.490607454486,0.829622465845,1.34834369806,1.27448261964
2,0.998580608392,0.97286607885,0.900706523636,0.664336979763,0.934733461381
2,1.07934122007,0.583092386458,1.1060040282,1.07724734418,0.882960267534
2,1.2670230714,0.860092357985,0.610843856483,0.53954596156,0.812295990603
2,0.789336825402,1.21602172216,0.905946121699,1.02262868188,1.08208604794
6,0.996841381744,0.328387303501,0.52019061188,0.152632257133,0.114517616632
6,0.957067987732,0.816647474882,0.53273188668,1.30891295257,0.8283110266
6,1.25950955049,0.991776474801,0.545048848966,0.922340522989,0.834260002987
6,1.11942141015,0.830498939578,0.565125306852,1.04300178445,0.752822601038
6,1.05057407879,1.13843069299,0.988410085559,0.826198742686,0.968071316149
6,1.11092269782,0.800957710886,1.01823439836,0.767038678677,1.15231859292
6,0.978063370704,0.875734633549,0.876344009282,0.618452926977,1.20084211772
6,0.824766395504,0.611459983718,0.821157720524,1.18241313148,0.96622647442
6,1.37767687506,0.844150846312,0.699968642416,0.97320864151,0.805210516361
6,0.824190382261,0.843279997936,0.967355313924,1.04950502991,1.10995135103
8,0.827603198662,0.446699840097,0.490660646363,0.315790274004,0.230211844689
8,0.781708320863,0.760969419919,0.748280878472,0.937688921125,0.857221694957
8,0.760758848153,0.442283931232,1.0178487539,1.14445198542,1.11491796184
8,0.980815435441,0.961399015337,0.980323945674,1.08644407881,0.79111461
8,0.900049368456,1.10606543487,1.4717123614,1.0561082312,0.607177724293
8,1.03981013822,1.1876927607,0.752908831072,0.715317092713,0.878451886179
8,0.843333637151,0.74060232073,1.08425234017,1.04285574963,0.944962567992
8,0.85600346605,0.784535736594,0.957024404347,0.912486818079,1.02950660917
8,1.24364609036,0.517494339325,0.75934620197,0.894814309545,1.08547250244
8,0.856940816196,0.967843686804,0.943150128169,1.06474257651,0.787257635472
10,0.590729788977,0.469907202069,0.238438017887,0.600455732165,0.219105611949
10,0.637728607269,0.699925163202,0.708673997313,0.773657200521,0.717782187693
10,0.839201680848,0.74030145453,1.00083465741,0.723385192132,1.00959611237
10,0.737579690789,0.930793503075,0.836134243828,0.515306749696,0.770853503893
10,0.894640606814,0.759901868605,0.911604663961,0.90734126958,0.698773803243
10,0.779795713603,0.731592915374,0.844969813681,0.437288656016,0.913064348903
10,0.910624626743,0.821094497352,0.734989363321,0.865666524899,0.686170351841
10,0.848789357035,0.624134669937,1.10683960993,0.874987763426,0.851744845261
10,1.13995412788,1.07509781091,0.973576694117,1.14400947583,1.508865154
10,0.656490003799,1.05874158812,1.14181143077,1.21250624438,0.536492966115
11,0.302123137924,0.217778981839,0.186430080513,0.41312842921,0.32298740407
11,0.727614991816,0.587666161757,0.730163281617,0.607068482562,0.696909937459
11,1.02789641037,0.891958627113,0.55916832742,1.02856222979,0.874563361728
11,1.02535649285,0.711021291283,1.03263972918,1.03101415782,0.515830264984
11,0.96248316617,0.84755048659,1.18971759384,1.1420031243,0.873337064373
11,0.983550580437,0.68209328325,0.914099071684,0.812301807297,1.05552052092
11,0.947023733822,1.06468439015,0.980792832763,0.922449659038,1.00314583982
11,0.718699906934,0.908319748019,0.76906319058,0.822347248235,0.875694387321
11,0.853437241324,0.856467733408,0.636936145256,0.888740827222,0.392395505052
11,0.785760132668,0.835161421449,0.935873990009,0.713246256255,0.986897402559
13,0.848530794215,0.669162427924,0.663112792916,0.270757014336,0.290450245587
13,0.800970158255,0.796579667177,0.952935153007,0.802424431898,0.580898292867
13,0.862045353724,0.907271767783,1.16830441725,0.739295038934,1.1213348105
13,1.38151582218,0.763313557676,1.01133033445,1.1719113495,1.08356102283
13,0.976973200363,1.0547808982,0.917536985926,1.06904117345,1.15688756372
13,0.806698934012,0.843598056277,0.643861158196,1.10069419819,0.950463281106
13,0.856698936981,1.0107577704,0.836152544612,1.0715959388,1.20165313018
