ID,X0,X1,X2,X3,X4
4,0.342439295515,0.295531597483,0.526681816811,0.216395748072,0.612540328439
4,0.633565393069,0.312233423163,0.6823244751,0.599551541773,0.876197954541
4,0.859554788483,0.922975076901,0.853569312253,0.414815467439,0.560457756514
4,0.522568937257,0.646225571651,0.669623565464,0.783905355867,0.736047934968
4,0.983615665341,0.891779455579,0.708547698056,0.569309465736,0.861152341459
4,0.91130576954,0.849796769073,0.657012822606,0.914250853496,0.526386005726
4,0.605293476248,0.608390091355,0.42621365026,0.863101620038,1.0274319497
4,0.59585093549,1.06570110113,0.908488488714,0.812563231427,1.115146506
4,0.853394737054,0.76773749835,1.07398942806,0.523215457446,0.8442415481
4,0.971372266006,0.814937838975,1.09962584376,0.698068816841,0.981679563327
5,0.270814206496,0.00801774628981,0.416817272432,0.649001326764,0.520617573086
5,0.627610759625,0.771700917079,0.556373542243,0.67644877044,0.762886462819
5,0.680353016614,0.720615275215,0.906512516519,0.888935700045,0.929508143559
5,0.645597218135,0.710803197202,1.05626875352,0.963640787887,0.828695034882
5,0.995475199788,0.583383629579,0.884148387553,1.17198778385,0.986745011756
5,0.724067372086,0.718713457218,0.852152993871,0.535014362978,1.09565743783
5,0.99992672937,0.908229910762,0.884795187041,0.803114757071,1.07460573628
5,0.89689569747,0.756878676239,0.730810365899,1.02118880763,0.948844190263
5,0.609292569322,0.86553382504,0.665213726629,1.12481261516,0.817818383992
5,0.705305166097,0.812058877556,0.838055492722,0.814671362299,0.805359689976
8,0.645438540119,0.413430456157,0.763015844483,0.420806199716,0.766367956167
8,0.658434607539,0.533970387758,0.521916228317,0.790988763268,0.800756636514
8,0.714113049757,0.798618378045,0.674990779991,0.815514308752,1.21907655168
8,0.547347215334,1.05553013325,1.10980958122,0.591333201516,0.724389814068
8,0.695999580015,0.756964248401,1.04280459916,0.780868371782,0.868264263586
8,0.797990091488,1.25179691762,0.61897778406,0.693891030137,0.924345983825
8,0.686463832379,0.763419424296,0.894152521448,0.662238702743,1.0530612549
8,0.594555469924,0.83198483505,0.689733512127,0.649758601428,0.949330662484
8,0.653111230332,0.499863433465,1.30588387717,0.533057062353,1.30369442839
8,0.956993251552,0.490358812217,1.04288779825,0.978950189155,0.63890117814
9,0.709668886824,0.136402416707,0.751784864052,0.329340517483,0.1507246528
9,0.822252235319,0.616164773421,0.282147327544,1.04505239173,1.02273348845
9,0.638563748304,0.78203435679,0.821233108051,0.775617331254,0.96422905511
9,0.394049321906,0.397620661474,1.19736392824,0.808134476971,0.418325077444
9,0.629824850194,0.562792294385,0.617162196057,0.744348134703,1.14523539448
9,0.979711585204,0.981747213788,0.730674016735,0.832135025406,0.964502474855
9,0.748173414081,0.646366605662,0.625998536952,0.844259291471,0.875839890458
9,0.574758127296,0.813176212874,1.13559858819,0.969082296571,0.59278380717
9,0.760914853086,1.22086152376,1.02559041653,1.2100504903,0.633418851228
9,0.509641861475,0.690860370212,1.2529288042,0.698240796826,1.00629304197
11,0.340967075339,0.463451585225,0.594387129579,0.25899798429,0.707502338195
11,0.82858640456,0.969842978447,0.564565339385,0.828982977335,0.78882104478
11,1.04924104087,0.968873090673,0.767248574572,0.87407884144,0.946244210447
11,0.880540019534,1.06093649438,0.772087174295,1.15049597096,0.831184604495
11,0.842396785229,1.04880081332,1.00256179559,0.957583815528,0.718137651701
11,0.84799563946,1.16767954701,0.897283186169,1.06963363822,0.941652238135
11,1.21448296042,0.758742033873,0.904587862571,0.76587883179,1.23025595864
11,0.981498259638,0.754019561395,0.730339433714,0.742201918045,0.779646936211
11,0.672093581614,0.701794285744,0.70915577761,1.11771831873,0.739018520696
11,0.817171411717,1.06470274622,0.673288705935,0.733556733577,0.809571768606
12,0.524195827727,0.378964626862,0.604730205818,0.43714816355,0.838970348469
12,1.08984933452,0.519795911039,1.14870916304,0.594607299748,0.558656985829
