ID,X0,X1,X2
0,-0.941754718606,0.140799139147,-0.398220352773
0,-0.761355962499,-0.543332348595,-0.764178738429
0,-0.55622100166,0.669881375892,0.93832011246
0,0.703790995916,-0.200672752745,-0.882747574547
0,-0.923072888489,0.975873291173,0.859156137551
0,-0.984044549285,-0.402629359064,-0.852767088865
0,-0.475655116829,-0.0794683496353,0.351958958575
0,0.19331275868,-0.14461034463,0.742962923997
0,-0.336773975,-0.600084900245,0.506270590958
0,-0.313079724477,0.427398261445,-0.138845641536
1,0.990813289891,0.989128205772,0.703131301065
1,0.999852218101,0.925830670552,0.881532111304
1,0.999592516931,0.998092216255,0.588032543871
1,0.998416774987,0.686527339166,0.956592846106
1,0.9949396146,0.498882404028,0.836443873412
1,0.999968181875,0.856625727136,0.648212630612
1,0.999572803966,0.83168215141,0.918294551792
1,0.999928703139,0.60451810771,0.942602787082
1,0.999263732203,0.454337962009,0.0236601262037
1,0.999762131421,0.967279565518,0.365518004792
2,0.437406437364,-0.878394657013,-0.40470109201
2,0.432889251571,0.363387903558,-0.834782669375
2,0.189383113959,0.941568854888,0.0260189807875
2,-0.126920308687,-0.00745458613104,0.639558421442
2,-0.387933898927,-0.194868827504,0.535162235154
2,-0.73830523978,-0.100657227128,-0.251945238339
2,-0.727636105379,-0.948164990164,0.62693945771
2,0.0283094341894,-0.723051399983,-0.54892597506
2,-0.645254185882,0.15387520678,-0.981418205972
2,-0.113502650336,0.73798348653,0.546187955411
3,-0.999066841312,-0.131413511591,-0.821422542085
3,-0.999891978546,-0.989200618668,-0.911722266876
3,-0.999992458951,-0.865325346086,-0.727767901467
3,-0.999646195705,-0.440155779348,-0.590266946553
3,-0.999360472113,-0.700889867025,-0.291947292958
3,-0.999047101527,-0.974760132484,-0.250826885389
3,-0.999674993511,-0.993562333546,-0.0255888723507
3,-0.997933269612,-0.593554983444,-0.90487587766
3,-0.997512207621,-0.480133413259,-0.977089931337
3,-0.999788982572,-0.762350551903,-0.894211427421
4,0.438607055628,-0.52863741887,-0.877491421835
4,0.742569172693,0.994290831691,-0.962706179039
4,-0.298636782434,0.911915046149,0.7591356628
4,0.375404270867,-0.770898779063,0.177873988752
4,0.981270390741,-0.143862872964,-0.916214118318
4,0.403196943668,0.985995542649,-0.592697049211
4,-0.989263395051,0.850667419742,0.427923069837
4,-0.351090275883,-0.956808899007,0.97496220208
4,0.726444274491,0.0459647934393,-0.742410767789
4,-0.817783205144,0.976200068351,0.72967488798
5,-0.46243436452,-0.838589261269,-0.76485365455
5,-0.998743908761,-0.359225563024,-0.938465462625
5,-0.999440446276,-0.980712729346,0.652584631015
5,-0.962186096264,-0.977292225028,-0.986694789975
5,-0.999994749393,-0.978837967512,-0.889106826458
5,-0.999033503278,-0.149976846564,-0.989796943708
5,-0.999990710352,-0.987654054034,0.688453535655
5,-0.759315726447,-0.998508940836,-0.899653315848
5,-0.99999865497,-0.965466866067,-0.996183671887
5,-0.999972838407,-0.749584697076,-0.067208146085
6,0.868531681619,0.564683282973,-0.121293078289
6,0.773952619699,-0.466982050459,0.875768931355
6,0.949748595555,-0.848913134024,-0.647258354955
6,-0.751399973435,0.849364891984,-0.948020593795
6,-0.99305256387,0.796529138367,0.413398872233
6,-0.951840440621,0.420679003009,0.8440560665
6,-0.154086646271,-0.946055693289,0.548467078373
6,0.470821706257,-0.977483255625,-0.993258194642
6,-0.394217144601,-0.532189610618,-0.825182469077
6,-0.785246315987,0.94648857322,-0.967433126853
7,0.0682238908484,0.9134954478,0.0948727047288
7,0.784414014112,0.964993165209,0.84591560828
7,0.999570603351,0.835976043174,0.875203060525
7,0.999797872489,0.968153594041,0.407114097851
7,0.999390673742,0.950339246614,0.893252343665
7,0.999979231466,0.953734855798,0.838755475805
7,0.999988265549,0.993653550472,0.824565801216
7,0.999917218994,0.844830840551,0.914069185612
7,0.999922920323,0.966286382949,0.707413715346
7,0.999700771101,0.957639035565,0.951340997983
8,0.862607798153,-0.825851268715,-0.0250178237185
8,0.684063829444,0.948853842553,-0.78521482115
8,0.8946219158,0.805325479956,0.482797004235
8,-0.892905126432,-0.483198964859,-0.809342928151
8,-0.924612781343,-0.421903945681,-0.82517977029
8,-0.748601695855,0.14139351656,0.24998032277
8,-0.0474109062133,-0.870571000822,0.109863560829
8,0.360514944981,0.430056389525,-0.151831089956
8,-0.335140748694,0.350148339217,-0.0197763248013
8,0.444019556612,-0.912355615376,0.917789519658
9,-0.951004833473,0.632886180708,0.914598006336
9,0.706509460768,-0.989446536709,0.542070879503
9,0.967692771155,0.74121140458,-0.818091936034
9,0.996235601376,0.818216067012,-0.850911523615
9,0.279019513173,0.996135737334,0.776963573901
9,0.999800842061,0.964164919839,0.928278808202
9,0.999928532815,0.975246141547,0.951200186302
9,0.999868838667,0.692534888387,0.654905657852
9,0.999984922306,0.995534757745,0.499110462246
9,0.999948401174,0.977002036354,0.975440569489
10,-0.320139837731,-0.904625968612,-0.812067850196
10,0.832234274536,0.619227075344,-0.573219754934
10,-0.942908358835,-0.0381749728015,0.672744502299
10,-0.632751895538,-0.918951257134,-0.527967889817
10,-0.314787691651,0.946890152339,-0.488000897442
10,-0.78101788095,-0.245458316732,0.923993232758
10,-0.19445053985,-0.865649293978,-0.550623854419
10,-0.387060522948,0.866837883629,-0.61961221002
10,-0.98364443907,-0.988740853253,0.917934542393
10,0.758571199828,-0.832898392441,0.821103232241
11,0.561229389114,0.0502076081014,-0.0969394373757
11,-0.0623264174167,0.505450343476,0.276215132406
11,0.417883668525,0.837007475195,0.837975427822
11,0.999949178071,0.849081725814,0.724252855284
11,0.999467546034,0.997069871669,0.97550113078
11,0.99999624,0.999195375396,0.830766581744
11,0.999957978698,0.924647148593,0.825389885331
11,0.999812373632,0.997120270965,0.991246892464
11,0.999105701211,0.812963818769,0.965083028319
11,0.999917096248,0.854751431707,0.429944012027
12,0.848298866241,-0.685763796258,-0.730043504949
12,0.526479745968,0.881603461578,-0.782888144624
12,-0.919757112904,0.614457295327,0.907283818741
12,-0.465037306425,-0.992174442126,0.910251649226
12,0.912500118534,-0.669037869389,-0.585480154266
12,0.949995420376,0.96345621507,-0.316768055708
12,0.339259669168,0.969975090735,0.409874071227
12,0.392134388769,-0.293413399174,0.257607794068
12,-0.278427279138,-0.552718633527,-0.853840939256
12,0.539070261877,-0.0125348598651,-0.927998170729
